abstract_text,authors,authors_orgn,download,journal,key,keywords,page,refer_key,title,url,year
"通过对东濮凹陷文79块沙二下亚段测井资料分析,综合岩心、地震资料,并引入最大熵谱分析技术,将东濮凹陷文79块沙二下亚段划分为2个长期基准面旋回LSC1-LSC2、6个中期基准面旋回MSC1-MSC6,以及58个短期基准面旋回。应用旋回等时对比技术,选取中期旋回作为对比骨架,建立东濮凹陷文79地区沙二下亚段层序地层格架。同时,对层序格架内沉积相进行分析,确定研究区为分支河体系的曲流河扇沉积,归纳层序格架内砂体发育与展布的特点。结果显示:LSC1为基准面下降半旋回,自下往上A/S(Accommodation/Sediments)比值减小,可容纳空间逐渐减小,河道/漫岸比值增加,砂体连通性变好;LSC2为基准面上升半旋回,自下往上A/S比值增加,可容纳空间逐渐增大,河道/漫岸比值减小,砂体连通性变差。 ",薛欢欢|张金亮|李景哲|孙中强|于涛|王广群,山东科技大学地球科学与工程学院|北京师范大学资源学院,119,中国科技论文,0138e4da-8412-11e8-90c9-408d5c0cc128,东濮凹陷|文79区块|沙河街组|层序地层格架|沉积相分布,5,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文79块沙二下亚段高分辨率层序地层结构模型研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2015
"通过钻井岩心观察和对新生代沉积地层剖面的岩相详细分析,利用柴达木盆地北缘(简称""柴北缘"")马仙地区主要取心井的大量粒度分析资料,系统总结了柴北缘马仙地区古近系碎屑岩主要沉积环境的粒度概率累积曲线特征,结果表明该区发育的沉积相为:始新统路乐河组(E1+2)发育冲积扇沉积、下干柴沟组下段(E13)为辫状河、下干柴沟组上段(E23)为辫状河三角洲沉积,每一种沉积相又可划分出不同的沉积亚相和微相。其粒度概率曲线的主要特征:冲积扇为典型的""2段式""、""悬浮1段式""和""宽缓上供式"";辫状河为典型的""典型2段式""、""高斜一跳一悬加过渡""、""3段式"";辫状河三角洲主要为""典型2段式""、""3段式""、""一悬一跳加过渡""、""高斜一跳一悬加过渡""、""低斜多跳一悬式""的组合特征,不同的微相具有不同的粒度概率累积曲线特征。 ",杨飞|邹妞妞|史基安|龙国徽|姜华|柳双权|杜忠明|许野|李亚锋,中国科学院油气资源研究重点实验室|中国科学院大学|中国石油青海油田分公司勘探开发研究院|中国石油勘探开发研究院石油地质研究所|中国石油大学,698,天然气地球科学,03302c54-8412-11e8-a1cf-408d5c0cc128,柴北缘|马仙地区|粒度概率累积曲线特征|粒度分析|沉积环境,11,fc6df3b6-8411-11e8-a585-408d5c0cc128,柴达木盆地北缘马仙地区古近系碎屑岩沉积环境粒度概率累积曲线特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2013
"在岩心观察的基础上,利用主要取心井的粒度分析资料,对江陵凹陷白垩系渔洋组碎屑岩主要沉积环境的粒度概率累积曲线进行了研究。研究区各主要碎屑岩沉积环境粒度概率累积曲线特征如下:河道微相为典型的两段式、高斜一跳一悬夹过渡式和复杂三段式;河漫滩微相主要为一段式;水下分流河道微相为一跳一悬夹过渡式和多段式;滨湖砂坝微相主要为一段式。 ",余丽玲|尤英|冯晗|夏平,油气资源与勘探技术教育部重点实验室(长江大学) 长江大学地球科学学院,127,长江大学学报(自然科学版),05088288-8412-11e8-b534-408d5c0cc128,江陵凹陷|白垩系|渔洋组|粒度概率累积曲线|粒度分析,4,fc6df3b6-8411-11e8-a585-408d5c0cc128,江陵凹陷白垩系陆相碎屑岩粒度概率累积曲线特征研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2013
"在岩芯观察和沉积相分析基础上,利用粒度分析资料对东营凹陷北部陡坡带盐22块沙四上亚段近岸水下扇砂砾岩体的粒度概率累积曲线进行了研究。研究表明,该地区近岸水下扇砂砾岩中的粒度概率累积曲线主要包括:""上拱弧形""、""简单一段式""、""准牵引流型""等3种基本类型和""近似上拱弧形""、""台阶状多段式""、""低斜率两段式""、""低斜率三段式或多段式""等4种主要过渡类型。内扇亚相以泥石流(碎屑流)沉积作用为特点,其粒度概率累积曲线主要为""宽缓上拱弧形"";中扇亚相以碎屑流和颗粒流沉积作用为主,辫状沟道微相中下部的粒度概率累积曲线以""近似上拱弧形""为主,顶部砂岩表现为""准牵引流型"";外扇亚相发育牵引流和颗粒流沉积,粒度概率累积曲线为""低斜率滚动—跳跃—悬浮三段式""、""一跳一悬夹过渡三段式""和""较高斜率上拱弧形""。总体上,从内扇到外扇亚相,随流体性质由泥石流(碎屑流)向牵引流逐渐演化,粒度概率累积曲线会依次出现""宽缓上拱弧形""、""较高斜率上拱弧形""、""简单一段悬浮式""、""低斜率滚动—跳跃—悬浮三段式""或""一跳一悬夹过渡段三段式"",相邻典型曲线间有复杂的过渡类型。 ",袁静|杨学君|路智勇|陈武杰|樊海琳|袁凌荣,中国石油大学地球资源与信息学院|中国石油化工股份有限公司胜利油田分公司东辛采油厂|延长油田股份有限公司化验中心|大庆油田第四采油厂,1144,沉积学报,06ef240c-8412-11e8-b360-408d5c0cc128,近岸水下扇|砂砾岩|粒度概率累积曲线|沙四上亚段|东营凹陷,10,fc6df3b6-8411-11e8-a585-408d5c0cc128,东营凹陷盐22块沙四上亚段砂砾岩粒度概率累积曲线特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2011
"在了解区域构造和沉积背景的情况下,结合岩心观察、测井等资料,通过岩心特性、沉积构造特征及测井相分析,分析了文南沙二下亚段沉积相类型及特征,沉积展布特征,确定了文南沙二下亚段为一套间歇性扩张背景下发育的季节湖-三角洲相沉积体系,主要发育水下分流河道、分流河道侧翼、支流间湾沉积微相,河口砂坝和前缘席状砂微相不发育,水下分流河道是文南油田沙二下亚段的主力储集层。 ",张东霞|倪军锋|曹秋霞|秦志强,中原油田分公司勘探开发科学研究院|中原油田分公司采油五厂|陕西延长石油(集团)有限责任公司研究院,129,内蒙古石油化工,09002da2-8412-11e8-bcca-408d5c0cc128,东濮凹陷|沙二下亚段|沉积构造特征|沉积体系|微相,3,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文南地区沙二下亚段沉积相研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2010
"为了查明文南地区沙二下段的沉积作用类型,利用钻井取心、测井解释、重矿物分析等资料,对文南地区沙二下亚段的沉积相进行了研究,结果表明,文南地区沙二下亚段发育湖泊沉积体系。地层岩性以大段的紫红色和红色的粉砂岩、泥质粉砂岩、粉砂质泥岩和泥岩为特征,粒度分布和沉积构造反映水动力以弱的牵引流为主要特征。本次研究建立了研究区湖泊沉积体系的沉积模式,将其划分出泥滩、滩坝、砂泥混合滩、三角洲相和半深湖-深湖相,其中三角洲相序由于湖平面的频繁振荡发育不完整。研究区湖泊垂向沉积序列以由三角洲平原、滩坝、泥滩和砂泥混合滩组成的红色岩层为特征,同时对研究区的湖泊沉积体系和常规陆源碎屑湖泊沉积体系进行了比较。 ",董刚|纪友亮|张金亮|王秀林|常振恒|彭军,中国海洋大学海洋地球科学学院|中国石油大学(北京)资源与信息学院|中石化中原油田勘探开发研究院,442,中国海洋大学学报(自然科学版),0b437842-8412-11e8-95e1-408d5c0cc128,文南地区|沙二下亚段|湖泊沉积体系|沉积模式,9,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文南地区沙二下亚段湖泊相沉积特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2009
"运用基准面旋回原理,通过岩心、录井、测井和地震资料的综合分析,在东濮凹陷文南油田文138井沙二段下亚段中识别出3种基本结构类型和7个亚类型的短期基准面旋回层序。其中,向上""变深""的非对称型主要发育在距物源区较近或物源供给较充分的三角洲前缘中的分流水道、河道间湾沉积区;向上""变浅""的非对称型发育在距物源供给区相对较远但供给量逐渐增多的三角洲前缘中的河口坝、远砂坝沉积区;向上""变深""复""变浅""的对称型往往发育于沉积速率始终小于可容纳空间增长率的三角州前缘区。研究结果表明,文138井沙二段下亚段发育中期基准面旋回(4级)14个,短期旋回(5级)40个,超短期旋回(6级)92个;单个中期基准面旋回的厚度一般为18~32m,单个超短期旋回的厚度平均为4m。 ",黄捍东|彭勇民|罗群,中国石油大学(北京)CNPC物探重点实验室|中国石油大学(北京)CNPC物探重点实验室 北京102200,184,油气地质与采收率,0cf99cf4-8412-11e8-b56a-408d5c0cc128,超短期旋回|高分辨率层序地层|沙二段下亚段|东濮凹陷,6,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文南油田文138断块沙二段下亚段层序地层,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2007
"末端扇出现在有沉积物负载的河流末端蒸发和流量损失消减的地方,多形成于干旱或半干旱的环境中。Mukerji等于上世纪70年代提出了末端扇的沉积学概念,然而在中国至今仍未见这方面的研究。通过对国外多年来末端扇沉积相模式的发展分析,本次以岩心描述和测井相分析为手段,对濮城油田古近系沙河街组沙二上亚段2+3砂组进行了研究,在国内首次提出了末端扇这一沉积相类型,并将其分为三个亚相:近端亚相、中部亚相和远端亚相。研究区中部亚相可进一步细分为分流河道、泥滩、水道漫溢三个沉积微相,分流河道是本区占主导地位的骨架砂体,反映了河流能量的损失和流量的时空波动。本次研究建立了研究区末端扇的沉积模式,根据岩心微相分析和砂体平面展布分析,对该区沉积微相进行了研究,掌握了沉积微相的时空展布和变化规律。 ",张金亮|戴朝强|张晓华,中国海洋大学地球科学学院|中国海洋大学地球科学学院 青岛|266100 山东省油气勘探开发工程技术研究中心|266510,391,地质论评,0ed68694-8412-11e8-896c-408d5c0cc128,末端扇|濮城油田|沉积微相|分流河道|沉积模式,10,fc6df3b6-8411-11e8-a585-408d5c0cc128,末端扇——在中国被忽略的一种沉积作用类型,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2007
"在岩心观察的基础上,利用主要取心井的粒度分析资料,对柴达木盆地西部地区第三系碎屑岩主要沉积环境的粒度概率曲线进行了研究。研究表明,该地区发育的沉积相有扇三角洲、冲积平原、三角洲、湖泊、湖底扇,每一种沉积相又分为几种沉积亚相类型;该地区碎屑岩的粒度概率累积曲线特征主要包括:“上拱弧形”式、一段式、两段式、三段式、多段式、复杂两段式和复杂三段式、“低斜多段”式、“高斜多跳一悬”式和“高斜多跳一悬夹过渡”式、“高斜多跳”式、“宽缓上拱”式等,每种沉积亚相类型对应其独特的粒度概率累积曲线特征。该研究成果可为新探区的沉积环境判断提供参考。 ",袁文芳|陈世悦|曾昌民|鄢继华,中国石油大学地球资源与信息学院|中国石油塔里木油田分公司勘探开发研究院|中国石油大学地球资源与信息学院 山东东营257061|新疆库尔勒841000,953,石油大学学报(自然科学版),10ffae2e-8412-11e8-86e6-408d5c0cc128,柴达木盆地|第三系|粒度概率累积曲线|粒度分析,7,fc6df3b6-8411-11e8-a585-408d5c0cc128,柴达木盆地西部地区第三系碎屑岩粒度概率累积曲线特征,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2005
"目前对文南油田文79断块沙二下亚段油藏的沉积微相研究还存在一些争议,重新认识研究区沉积微相,对后期开展精细油藏描述,指导剩余油的挖潜,具有重要的现实意义。对研究区岩石学特征、沉积构造特征、粒度特征、测井资料等进行综合分析和沉积微相建模,认为文79断块沙二下亚段发育一套干旱、半干旱环境下的分支河沉积体系,识别出河道充填沉积、近漫溢、远漫溢和河漫湖泊等沉积微相类型。 ",孙中强|张金亮|范忠礼|刘龙龙|薛欢欢|于涛,山东科技大学地球科学与工程学院|北京师范大学资源学院,114,中国科技论文,13f2d8f6-8412-11e8-9881-408d5c0cc128,地质学|沉积微相|文79断块|沙二下亚段|分支河|微相划分|沉积微相建模,7,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文南油田文79块沙二下亚段沉积微相研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2015
"通过对东濮凹陷文79块沙二下亚段测井资料分析,综合岩心、地震资料,并引入最大熵谱分析技术,将东濮凹陷文79块沙二下亚段划分为2个长期基准面旋回LSC1-LSC2、6个中期基准面旋回MSC1-MSC6,以及58个短期基准面旋回。应用旋回等时对比技术,选取中期旋回作为对比骨架,建立东濮凹陷文79地区沙二下亚段层序地层格架。同时,对层序格架内沉积相进行分析,确定研究区为分支河体系的曲流河扇沉积,归纳层序格架内砂体发育与展布的特点。结果显示:LSC1为基准面下降半旋回,自下往上A/S(Accommodation/Sediments)比值减小,可容纳空间逐渐减小,河道/漫岸比值增加,砂体连通性变好;LSC2为基准面上升半旋回,自下往上A/S比值增加,可容纳空间逐渐增大,河道/漫岸比值减小,砂体连通性变差。 ",薛欢欢|张金亮|李景哲|孙中强|于涛|王广群,山东科技大学地球科学与工程学院|北京师范大学资源学院,119,中国科技论文,159b5eb8-8412-11e8-994d-408d5c0cc128,东濮凹陷|文79区块|沙河街组|层序地层格架|沉积相分布,5,fc6df3b6-8411-11e8-a585-408d5c0cc128,东濮凹陷文79块沙二下亚段高分辨率层序地层结构模型研究,http://rss.cnki.net/rss/Getinfobydoi.aspx?doi=CNKI:SUN:ZKZX.0.2015-21-012,2015
